0 // Total objects drawn
NO ID //ID
0 //collide
0 //isobject

23 // Total objects drawn
NO ID //ID
270 //x1
-40 //y1
-910// x2
-882 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
500 //SSX
6 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

24 // Total objects drawn
NO ID //ID
720 //x1
-40 //y1
-910// x2
-882 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
450 //SSX
215 //SSY
1 //SSX1
7 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

25 // Total objects drawn
NO ID //ID
720 //x1
280 //y1
-910// x2
-882 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
450 //SSX
500 //SSY
1 //SSX1
7 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

26 // Total objects drawn
NO ID //ID
720 //x1
675 //y1
-910// x2
-882 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
450 //SSX
120 //SSY
1 //SSX1
7 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

27 // Total objects drawn
NO ID //ID
270 //x1
795 //y1
-910// x2
-882 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
500 //SSX
6 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

28 // Total objects drawn
NO ID //ID
-90 //x1
795 //y1
-910// x2
-882 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
500 //SSX
6 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

29 // Total objects drawn
NO ID //ID
-90 //x1
-40 //y1
-910// x2
-882 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
1 //isactivated
450 //SSX
450 //SSY
1 //SSX1
7 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

30 // Total objects drawn
NO ID //ID
-90 //x1
410 //y1
-910// x2
-882 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
1 //isactivated
450 //SSX
390 //SSY
1 //SSX1
7 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

31 // Total objects drawn
House 1 //ID
60 //x1
80 //y1
0// x2
0 //y2
0// bmap
1 //mbmap
0 //isdoor
1 //ishouse
0 //ispersistent
1 //isactivated
541 //SSX
521 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

32 // Total objects drawn
House 3 //ID
1150 //x1
700 //y1
0// x2
0 //y2
0// bmap
1 //mbmap
0 //isdoor
1 //ishouse
0 //ispersistent
0 //isactivated
204 //SSX
362 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

33 // Total objects drawn
House 4 //ID
1200 //x1
230 //y1
0// x2
0 //y2
0// bmap
1 //mbmap
0 //isdoor
1 //ishouse
0 //ispersistent
0 //isactivated
416 //SSX
343 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

34 // Total objects drawn
House 5 //ID
1200 //x1
-370 //y1
0// x2
0 //y2
0// bmap
1 //mbmap
0 //isdoor
1 //ishouse
0 //ispersistent
0 //isactivated
416 //SSX
343 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

35 // Total objects drawn
Door 1 //ID
252 //x1
300 //y1
0// x2
0 //y2
0// bmap
1 //mbmap
1 //isdoor
0 //ishouse
0 //ispersistent
1 //isactivated
86 //SSX
87 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

36 // Total objects drawn
Door 2 //ID
518 //x1
182 //y1
0// x2
0 //y2
0// bmap
1 //mbmap
1 //isdoor
0 //ishouse
0 //ispersistent
1 //isactivated
86 //SSX
87 //SSY
0 //SSX1
87 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

37 // Total objects drawn
Door 3 //ID
198 //x1
403 //y1
0// x2
0 //y2
0// bmap
1 //mbmap
1 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
86 //SSX
87 //SSY
0 //SSX1
87 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

38 // Total objects drawn
NO ID //ID
100 //x1
405 //y1
0// x2
0 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
22 //SSX
32 //SSY
386 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

39 // Total objects drawn
NO ID //ID
69 //x1
460 //y1
478// x2
460 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
19 //SSX
29 //SSY
409 //SSX1
0 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

40 // Total objects drawn
NO ID //ID
237 //x1
87 //y1
842// x2
87 //y2
1// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
36 //SSX
33 //SSY
605 //SSX1
0 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

41 // Total objects drawn
NO ID //ID
273 //x1
87 //y1
954// x2
87 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
43 //SSX
33 //SSY
681 //SSX1
0 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

42 // Total objects drawn
NO ID //ID
314 //x1
87 //y1
995// x2
87 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
43 //SSX
33 //SSY
681 //SSX1
0 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

43 // Total objects drawn
NO ID //ID
201 //x1
87 //y1
769// x2
87 //y2
1// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
36 //SSX
33 //SSY
568 //SSX1
0 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

44 // Total objects drawn
NO ID //ID
165 //x1
83 //y1
807// x2
83 //y2
1// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
36 //SSX
37 //SSY
642 //SSX1
0 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

45 // Total objects drawn
NO ID //ID
96 //x1
564 //y1
526// x2
564 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
101 //SSX
31 //SSY
430 //SSX1
0 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

46 // Total objects drawn
NO ID //ID
550 //x1
490 //y1
591// x2
490 //y2
1// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
40 //SSX
100 //SSY
41 //SSX1
0 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

47 // Total objects drawn
NO ID //ID
280 //x1
410 //y1
0// x2
0 //y2
1// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
62 //SSX
100 //SSY
82 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

48 // Total objects drawn
NO ID //ID
110 //x1
470 //y1
0// x2
0 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
72 //SSX
100 //SSY
145 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

49 // Total objects drawn
NO ID //ID
418 //x1
460 //y1
773// x2
460 //y2
1// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
1 //isactivated
31 //SSX
75 //SSY
355 //SSX1
0 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

50 // Total objects drawn
NO ID //ID
1200 //x1
800 //y1
1200// x2
901 //y2
1// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
30 //SSX
83 //SSY
0 //SSX1
101 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

51 // Total objects drawn
NO ID //ID
1270 //x1
800 //y1
1270// x2
901 //y2
1// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
30 //SSX
83 //SSY
0 //SSX1
101 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

52 // Total objects drawn
NO ID //ID
1190 //x1
710 //y1
1287// x2
811 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
78 //SSX
38 //SSY
97 //SSX1
101 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

53 // Total objects drawn
NO ID //ID
1270 //x1
990 //y1
1301// x2
1091 //y2
1// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
28 //SSX
62 //SSY
31 //SSX1
101 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

54 // Total objects drawn
NO ID //ID
1270 //x1
963 //y1
1395// x2
1125 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
28 //SSX
27 //SSY
125 //SSX1
162 //SSY1
0 //isitem
0 //isopen
1 //collide
0 //isobject

55 // Total objects drawn
Deagle 1 //ID
424 //x1
470 //y1
0// x2
0 //y2
0// bmap
1 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
1 //isactivated
16 //SSX
17 //SSY
1 //SSX1
12 //SSY1
1 //isitem
0 //isopen
0 //collide
0 //isobject

56 // Total objects drawn
NO ID //ID
0 //x1
0 //y1
0// x2
0 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

57 // Total objects drawn
NO ID //ID
200 //x1
300 //y1
200// x2
400 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

58 // Total objects drawn
NO ID //ID
340 //x1
300 //y1
600// x2
300 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

59 // Total objects drawn
NO ID //ID
600 //x1
300 //y1
600// x2
600 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

60 // Total objects drawn
NO ID //ID
200 //x1
600 //y1
600// x2
600 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

61 // Total objects drawn
NO ID //ID
160 //x1
300 //y1
250// x2
300 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

62 // Total objects drawn
NO ID //ID
520 //x1
80 //y1
520// x2
180 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

63 // Total objects drawn
NO ID //ID
160 //x1
80 //y1
520// x2
80 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

64 // Total objects drawn
NO ID //ID
160 //x1
80 //y1
160// x2
300 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

65 // Total objects drawn
NO ID //ID
520 //x1
270 //y1
520// x2
300 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

66 // Total objects drawn
NO ID //ID
200 //x1
490 //y1
200// x2
600 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

67 // Total objects drawn
NO ID //ID
60 //x1
400 //y1
200// x2
400 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

68 // Total objects drawn
NO ID //ID
60 //x1
400 //y1
60// x2
600 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

69 // Total objects drawn
NO ID //ID
60 //x1
600 //y1
200// x2
600 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

70 // Total objects drawn
NO ID //ID
-90 //x1
-40 //y1
730// x2
-40 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

71 // Total objects drawn
NO ID //ID
-90 //x1
-40 //y1
-90// x2
800 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

72 // Total objects drawn
NO ID //ID
-90 //x1
800 //y1
730// x2
800 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

73 // Total objects drawn
NO ID //ID
730 //x1
-40 //y1
730// x2
150 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

74 // Total objects drawn
NO ID //ID
730 //x1
280 //y1
730// x2
800 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

75 // Total objects drawn
NO ID //ID
415 //x1
415 //y1
415// x2
600 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

76 // Total objects drawn
NO ID //ID
415 //x1
80 //y1
415// x2
245 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

77 // Total objects drawn
NO ID //ID
1205 //x1
228 //y1
1205// x2
353 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

78 // Total objects drawn
NO ID //ID
1205 //x1
228 //y1
1615// x2
228 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

79 // Total objects drawn
NO ID //ID
1615 //x1
228 //y1
1615// x2
565 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

80 // Total objects drawn
NO ID //ID
1205 //x1
565 //y1
1615// x2
565 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

81 // Total objects drawn
NO ID //ID
1205 //x1
435 //y1
1205// x2
565 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

82 // Total objects drawn
NO ID //ID
1205 //x1
353 //y1
1530// x2
353 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

83 // Total objects drawn
NO ID //ID
1205 //x1
435 //y1
1390// x2
435 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

84 // Total objects drawn
NO ID //ID
1390 //x1
435 //y1
1390// x2
500 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

85 // Total objects drawn
NO ID //ID
1515 //x1
435 //y1
1515// x2
500 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

86 // Total objects drawn
NO ID //ID
1515 //x1
435 //y1
1615// x2
435 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

87 // Total objects drawn
NO ID //ID
1152 //x1
700 //y1
1152// x2
900 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

88 // Total objects drawn
NO ID //ID
1152 //x1
700 //y1
1346// x2
700 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

89 // Total objects drawn
NO ID //ID
1356 //x1
700 //y1
1356// x2
1062 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

90 // Total objects drawn
NO ID //ID
1152 //x1
998 //y1
1152// x2
1062 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

91 // Total objects drawn
NO ID //ID
1152 //x1
1062 //y1
1346// x2
1062 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

92 // Total objects drawn
NO ID //ID
1205 //x1
-372 //y1
1205// x2
-247 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

93 // Total objects drawn
NO ID //ID
1205 //x1
-372 //y1
1615// x2
-372 //y2
0// bmap
0 //mbmap
0 //isdoor
0 //ishouse
0 //ispersistent
0 //isactivated
0 //SSX
0 //SSY
0 //SSX1
0 //SSY1
0 //isitem
0 //isopen
0 //collide
0 //isobject

94 // Total objects drawn
NO ID //ID
